n_ID	n_LEVEL_LEARN	s_ICON	n_PASSIVE	n_ISCLASS	n_SKILL_FRAME	n_ACHIEVEMENT	s_CONDITIONAL_SKILL	n_LEVELS	f_SP_LEVE1	f_SP_LEVEL2PLUS	s_CONDITIONAL_AMITY	n_PASSIVE_EFFECT	n_CD	n_TARGET	n_EQUIPTYPE	n_EQUIPTYPE_LHAND	n_STAMINA_COST	s_CAST_CONDITION	s_CAST_BEHAVIOR
8235	1	IS1400	2	2	0	0		4294967295	0.4000000059604645	1.0		43012	8235	0	2	4	18	BUFF_I(1,0,0)\nRANGE(43001)	CHASE(43001)\nSKIP(754)
8236	1	IS1411	2	2	0	0		4294967295	0.4000000059604645	1.0		43020	8236	0	2	4	20	BUFF_I(1,0,0)\nGO(0)	CHASE(43020)\nSKIP(754)
8237	1	I_INT1_1	2	2	0	0		4294967295	0.4000000059604645	1.0		0	8237	0	0	4	0	BUFF_I(1,0,0)\nGO(0)	CHASE(43017)\nSKIP(754)
8240	1	IS1610	2	32	0	0		4294967295	0.4000000059604645	1.0		44001	0	1	64	0	0	BUFF_I(1,0,0);RANGE(44001)\nGO(0)	CHASE(44001)\nSKIP(754)
8241	1	I_STR1_1	2	32	0	0		4294967295	0.4000000059604645	1.0		44019	8241	1	64	0	12	BUFF_I(1,0,0);RANGE(44019)\nGO(0)	CHASE(44019)\nSKIP(754)
8242	1	IS160	2	32	0	0		4294967295	0.4000000059604645	1.0		44002	8242	1	64	0	15	BUFF_I(1,0,0);RANGE(44122)\nGO(0)	CHASE(44122)\nSKIP(754)
8243	1	IS1611	2	32	0	0		4294967295	0.4000000059604645	1.0		44018	8243	0	64	0	12	BUFF_I(1,0,0)\nGO(0)	CHASE(44018)\nSKIP(754)
8244	1	IS187	2	32	0	0		4294967295	0.4000000059604645	1.0		44004	8244	0	64	0	15	BUFF_I(1,0,0)\nGO(0)	CHASE(44140)\nSKIP(754)
8245	1	IB013	2	32	0	0		4294967295	0.4000000059604645	1.0		44005	8245	4	64	0	20	BUFF_I(1,0,0);RANGE(44151)\nGO(0)	CHASE(44151)\nSKIP(754)
8246	1	I_STR3_1	2	32	0	0	44013;76	4294967295	0.4000000059604645	1.0		44022	8246	4	64	0	40	BUFF_I(1,0,0);RANGE(44022)\nGO(0)	CHASE(44022)\nSKIP(754)
8247	1	IB028	2	32	0	0		4294967295	0.4000000059604645	1.0		44008	8247	2	64	0	10	BUFF_I(1,0,0);RANGE(44008)\nGO(0)	CHASE(44008)\nSKIP(754)
8250	5	IS206	2	8	0	0		4294967295	0.4000000059604645	1.0		0	8250	1	32	0	0	BUFF_ENEMY(45002,0,1)\nBUFF_I(45120,0,1)\nGO(0)	CHASE(45120)\nSKIP(936)\nCHASE(45002)
8251	5	IS201	2	8	0	0		4294967295	0.4000000059604645	1.0		45001	0	1	32	0	6	RANGE(45001);BUFF_I(45101,0,1)\nRANGE(45001);BUFF_I(45100,0,1)\nRANGE(45001)	CHASE(45111)\nCHASE(45110)\nCHASE(45001)
8252	25	IS203	2	8	0	0		4294967295	0.4000000059604645	1.0		45010	8252	1	32	0	25	BUFF_ENEMY(45002,0,1)\nBUFF_ENEMY(45002,0,0)	CHASE(45010)\nSKIP(937)
8253	45	IB037	2	8	0	0		4294967295	0.4000000059604645	1.0		45022	8253	4	32	0	20	BUFF_I(1,0,0)\nGO(0)	CHASE(45022)\nSKIP(754)
8254	5	IS45003	2	8	0	0		4294967295	0.4000000059604645	1.0		45003	8254	1	32	0	12	BUFF_ENEMY(45002,0,0)\nBUFF_ENEMY(45002,0,1)	CHASE(45003)\nCHASE(45130)
8255	100	IS207	2	8	0	0		4294967295	0.4000000059604645	1.0		45021	8255	1	32	0	25	BUFF_I(1,0,0);RANGE(45021)\nGO(0)	CHASE(45021)\nSKIP(754)
8256	80	IS45018	2	8	0	0		4294967295	0.4000000059604645	1.0		0	8256	0	32	0	15	BUFF_I(1,0,0)\nGO(0)	CHASE(45018)\nSKIP(754)
8257	115	IS45011	2	8	0	0		4294967295	0.4000000059604645	1.0		45011	8257	1	32	0	45	BUFF_I(1,0,0)\nGO(0)	CHASE(45011)\nSKIP(754)
8500	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8500)
8501	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8501)
8502	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8502)
8503	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8503)
8504	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8504)
8505	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8505)
8506	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8506)
8507	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8507)
8508	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8508)
8509	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8509)
8510	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8510)
8511	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8511)
8512	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8512)
8513	1		2	0	0	0		1	0.0	0.0		0	0	4	0	0	0	GO(0)	CHASE(8513)
8514	1		2	0	0	0		1	0.0	0.0		0	0	4	0	0	0	GO(0)	CHASE(8514)
8515	1		2	0	0	0		1	0.0	0.0		0	0	4	0	0	0	GO(0)	CHASE(8515)
8516	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8516)
8517	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8517)
8518	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8518)
8519	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8519)
8520	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8520)
8521	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8521)
8522	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8522)
8523	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8523)
8524	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8524)
8525	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8525)
8526	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8526)
8527	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8527)
8528	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8528)
8529	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8529)
8530	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8530)
8531	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8531)
8532	1		2	0	0	0		1	0.0	0.0		0	0	4	0	0	0	GO(0)	CHASE(8532)
8533	1		2	0	0	0		1	0.0	0.0		0	0	4	0	0	0	GO(0)	CHASE(8533)
8534	1		2	0	0	0		1	0.0	0.0		0	0	4	0	0	0	GO(0)	CHASE(8534)
8535	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8535)
8536	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8536)
8537	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8537)
8538	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8538)
8539	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8539)
8540	1	ICON_REST	2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8540)
8541	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8541)
8542	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8542)
8543	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8543)
8544	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8544)
8545	1	ICON_PM009_000_000_L	2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8545)
8546	1	ICON_PM012_000_000_L	2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8546)
8547	1	ICON_PM053_000_000_L	2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8547)
8548	1	ICON_PM054_000_000_L	2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8548)
8549	1	ICON_PM030_000_000_L	2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8549)
8550	1	ICON_PM052_000_000_L	2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8550)
8551	1	ICON_PM007_000_000_L	2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8551)
8552	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8552)
8553	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8553)
8554	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8554)
8555	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8555)
8556	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8556)
8557	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8557)
8558	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8558)
8559	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8559)
8560	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8560)
8561	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8561)
8562	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8562)
8563	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8563)
8564	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8564)
8565	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8565)
8566	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8566)
8567	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8567)
8568	1		2	0	0	0		1	0.0	0.0		0	0	2	0	0	0	GO(0)	CHASE(8568)
8569	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8569)
8570	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8570)
8571	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8571)
8572	1	IS1010	2	0	0	0		1	0.0	0.0		0	5115	1	0	0	0	GO(0)	CHASE(8572)
8573	1	IS1611	2	0	0	0		1	0.0	0.0		0	1	1	0	0	0	GENDER_I(2)\nGENDER_I(1)	CHASE(8573)\nCHASE(8576)
8574	1	IB003	2	0	0	0		1	0.0	0.0		0	1	1	0	0	0	GO(0)	CHASE(8574)
8575	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8575)
8576	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8577)
8578	1		2	0	0	0		1	0.0	0.0		0	1	4	0	0	0	GO(0)	CHASE(8578)
8579	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8579)
8580	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8580)
8581	1	IS1230	4	0	0	0		1	0.0	0.0		0	5117	0	0	0	0	GO(0)	CHASE(8581)
8582	1	IS121	4	0	0	0		1	0.0	0.0		0	8582	0	0	0	0	GO(0)	CHASE(8582)
8583	1	I_STR1_1	4	0	0	0		1	0.0	0.0		0	5116	0	0	0	0	GO(0)	CHASE(8583)
8584	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8584)
8585	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8585)
8586	1	I_STR1_1	4	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8586)
8587	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8587)
8588	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8588)
8589	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8589)
8590	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8590)
8591	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8591)
8592	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8592)
8593	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8593)
8594	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8594)
8595	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8595)
8596	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8596)
8597	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8597)
8598	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8598)
8599	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8599)
8600	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8600)
8601	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8601)
8602	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8602)
8603	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8603)
8604	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8604)
8605	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8605)
8606	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8606)
8607	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8607)
8608	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8608)
8609	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8609)
8610	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8610)
8611	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8611)
8612	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8612)
8613	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8613)
8614	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8614)
8615	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8615)
8616	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8616)
8617	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8617)
8618	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8618)
8619	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8619)
8620	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8620)
8621	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8621)
8622	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8622)
8623	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8623)
8624	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8624)
8625	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8625)
8626	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8626)
8627	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8627)
8628	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8628)
8629	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8629)
8630	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8630)
8631	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8631)
8632	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8632)
8633	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8633)
8634	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8634)
8635	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8635)
8636	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8636)
8637	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8637)
8638	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8638)
8639	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8639)
8640	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8640)
8641	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8641)
8642	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8642)
8643	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8643)
8644	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8644)
8645	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8645)
8646	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8646)
8647	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8647)
8648	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8648)
8649	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8649)
8650	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8650)
8651	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8651)
8652	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8652)
8653	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8653)
8654	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8654)
8655	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8655)
8656	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8656)
8657	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8657)
8658	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8658)
8659	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8659)
8660	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8660)
8661	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8661)
8662	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8662)
8663	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8663)
8664	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8664)
8665	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8665)
8666	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8666)
8667	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8667)
8668	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8668)
8669	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8669)
8670	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8670)
8671	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8671)
8672	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8672)
8673	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8673)
8674	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8674)
8675	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8675)
8676	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8676)
8677	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8677)
8678	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8678)
8679	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8679)
8680	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8680)
8681	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8681)
8682	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8682)
8683	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8683)
8684	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8684)
8685	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8685)
8686	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8686)
8687	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8687)
8688	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8688)
8689	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8689)
8690	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8690)
8691	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8691)
8692	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8692)
8693	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8693)
8694	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8694)
8695	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8695)
8696	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8696)
8697	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8697)
8698	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8698)
8699	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8699)
8700	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8700)
8701	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8701)
8702	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8702)
8703	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8703)
8704	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8704)
8705	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8705)
8706	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8706)
8707	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8707)
8708	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8708)
8709	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8709)
8710	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8710)
8711	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8711)
8712	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8712)
8713	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8713)
8714	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8714)
8715	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8715)
8716	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8716)
8717	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8717)
8718	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8718)
8719	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8719)
8720	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8720)
8721	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8721)
8722	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8722)
8723	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8723)
8724	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8724)
8725	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8725)
8726	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8726)
8727	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8727)
8728	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8728)
8729	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8729)
8730	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8730)
8731	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8731)
8732	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8732)
8733	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8733)
8734	1		2	0	0	0		1	0.0	0.0		0	0	0	0	0	0	GO(0)	CHASE(8734)
